	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
1.90000	0.20500	0.83300	0.52251	-0.18244	100.31738	100.31738
2.70000	0.20445	0.83352	0.52187	-0.18241	100.26550	100.26550
3.50000	0.20505	0.83364	0.52162	-0.18247	100.21362	100.21362
0.10000	0.20503	0.83279	0.52290	-0.18262	100.26550	100.26550
0.90000	0.20445	0.83416	0.52116	-0.18134	100.21667	100.21667
1.70000	0.20521	0.83401	0.52144	-0.18137	100.24109	100.24109
2.50000	0.20450	0.83358	0.52251	-0.18052	100.24109	100.24109
3.30000	0.20430	0.83306	0.52321	-0.18009	100.30518	100.30518
4.10000	0.20505	0.83279	0.52339	-0.18159	100.27771	100.27771
0.70000	0.20419	0.83328	0.52309	-0.17960	100.28076	100.28076
1.50000	0.20487	0.83267	0.52351	-0.18146	100.26550	100.26550
2.30000	0.20484	0.83407	0.52153	-0.18061	100.29297	100.29297
3.10000	0.20409	0.83389	0.52171	-0.18061	100.29297	100.29297
3.90000	0.20503	0.83389	0.52162	-0.18097	100.27771	100.27771
0.50000	0.20450	0.83401	0.52162	-0.18061	100.25330	100.25330
1.30000	0.20479	0.83334	0.52281	-0.18012	100.21667	100.21667
2.10000	0.20492	0.83364	0.52202	-0.18137	100.26550	100.26550
2.90000	0.20440	0.83456	0.52126	-0.17954	100.20142	100.20142
3.70000	0.20484	0.83401	0.52214	-0.17945	100.26550	100.26550
0.30000	0.20464	0.83364	0.52211	-0.18049	100.29297	100.29297
1.10000	0.20409	0.83468	0.52089	-0.18012	100.26855	100.26855
1.90000	0.20505	0.83471	0.52092	-0.17914	100.26550	100.26550
2.70000	0.20430	0.83428	0.52144	-0.17972	100.32959	100.32959
3.50000	0.20503	0.83471	0.52126	-0.17856	100.22888	100.22888
0.10000	0.20497	0.83410	0.52205	-0.17911	100.26550	100.26550
0.90000	0.20414	0.83514	0.51967	-0.18073	100.28076	100.28076
1.70000	0.20500	0.83489	0.52055	-0.17966	100.24109	100.24109
2.50000	0.20456	0.83419	0.52141	-0.18049	100.24109	100.24109
3.30000	0.20435	0.83554	0.51985	-0.17853	100.25330	100.25330
4.10000	0.20513	0.83450	0.52095	-0.18018	100.31738	100.31738
0.70000	0.20432	0.83578	0.51946	-0.17862	100.26550	100.26550
1.50000	0.20500	0.83444	0.52159	-0.17905	100.22888	100.22888
2.30000	0.20490	0.83529	0.52040	-0.17841	100.25330	100.25330
3.10000	0.20440	0.83480	0.52098	-0.17905	100.30518	100.30518
3.90000	0.20503	0.83605	0.51881	-0.17930	100.28992	100.28992
0.50000	0.20453	0.83535	0.51982	-0.17951	100.26550	100.26550
1.30000	0.20453	0.83584	0.51921	-0.17951	100.24109	100.24109
2.10000	0.20500	0.83584	0.51903	-0.17927	100.28992	100.28992
2.90000	0.20411	0.83630	0.51854	-0.17917	100.25330	100.25330
3.70000	0.20524	0.83590	0.51888	-0.18009	100.17700	100.17700
0.30000	0.20469	0.83581	0.51915	-0.17960	100.21667	100.21667
1.10000	0.20440	0.83627	0.51799	-0.18000	100.22888	100.22888
1.90000	0.20503	0.83715	0.51750	-0.17832	100.24109	100.24109
2.70000	0.20437	0.83676	0.51747	-0.17991	100.25330	100.25330
3.50000	0.20476	0.83648	0.51759	-0.18061	100.22888	100.22888
0.10000	0.20518	0.83682	0.51717	-0.18024	100.24109	100.24109
0.90000	0.20440	0.83633	0.51836	-0.17942	100.22888	100.22888
1.70000	0.20490	0.83715	0.51701	-0.17899	100.29297	100.29297
2.50000	0.20466	0.83618	0.51903	-0.17811	100.26550	100.26550
3.30000	0.20427	0.83694	0.51735	-0.17914	100.22888	100.22888
4.10000	0.20495	0.83721	0.51772	-0.17728	100.24109	100.24109
0.70000	0.20435	0.83758	0.51653	-0.17841	100.25330	100.25330
1.50000	0.20497	0.83694	0.51769	-0.17866	100.21362	100.21362
2.30000	0.20495	0.83767	0.51646	-0.17878	100.24109	100.24109
3.10000	0.20432	0.83779	0.51631	-0.17823	100.26550	100.26550
3.90000	0.20518	0.83764	0.51671	-0.17808	100.24109	100.24109
0.50000	0.20445	0.83697	0.51756	-0.17890	100.25330	100.25330
1.30000	0.20437	0.83804	0.51625	-0.17725	100.25330	100.25330
2.10000	0.20518	0.83749	0.51729	-0.17740	100.21362	100.21362
2.90000	0.20424	0.83764	0.51695	-0.17707	100.31738	100.31738
3.70000	0.20500	0.83740	0.51744	-0.17695	100.24109	100.24109
0.30000	0.20469	0.83761	0.51711	-0.17661	100.26550	100.26550
1.10000	0.20432	0.83642	0.51875	-0.17756	100.21667	100.21667
1.90000	0.20503	0.83721	0.51811	-0.17631	100.27771	100.27771
2.70000	0.20453	0.83758	0.51714	-0.17667	100.24109	100.24109
3.50000	0.20453	0.83819	0.51613	-0.17704	100.22888	100.22888
0.10000	0.20510	0.83840	0.51588	-0.17679	100.22888	100.22888
0.90000	0.20416	0.83773	0.51656	-0.17792	100.30518	100.30518
1.70000	0.20513	0.83847	0.51576	-0.17701	100.28992	100.28992
2.50000	0.20476	0.83773	0.51659	-0.17716	100.31738	100.31738
3.30000	0.20419	0.83813	0.51595	-0.17765	100.21667	100.21667
4.10000	0.20503	0.83831	0.51579	-0.17707	100.22888	100.22888
0.70000	0.20437	0.83831	0.51595	-0.17713	100.25330	100.25330
1.50000	0.20495	0.83752	0.51735	-0.17713	100.26550	100.26550
2.30000	0.20508	0.83843	0.51579	-0.17707	100.21362	100.21362
3.10000	0.20427	0.83843	0.51561	-0.17716	100.24109	100.24109
3.90000	0.20492	0.83816	0.51616	-0.17695	100.22888	100.22888
0.50000	0.20471	0.83758	0.51729	-0.17652	100.26550	100.26550
1.30000	0.20437	0.83905	0.51491	-0.17643	100.18921	100.18921
2.10000	0.20479	0.83901	0.51497	-0.17649	100.27771	100.27771
2.90000	0.20445	0.83932	0.51473	-0.17554	100.25330	100.25330
3.70000	0.20474	0.83819	0.51640	-0.17612	100.27771	100.27771
0.30000	0.20482	0.83859	0.51561	-0.17695	100.26550	100.26550
1.10000	0.20424	0.83883	0.51561	-0.17615	100.24109	100.24109
1.90000	0.20490	0.83917	0.51518	-0.17570	100.22888	100.22888
2.70000	0.20448	0.83865	0.51549	-0.17658	100.25330	100.25330
3.50000	0.20422	0.83929	0.51451	-0.17667	100.21667	100.21667
0.10000	0.20505	0.83914	0.51448	-0.17725	100.22888	100.22888
0.90000	0.20427	0.83950	0.51421	-0.17695	100.25330	100.25330
1.70000	0.20484	0.83947	0.51421	-0.17676	100.26550	100.26550
2.50000	0.20482	0.83953	0.51439	-0.17591	100.25330	100.25330
3.30000	0.20416	0.83862	0.51521	-0.17756	100.28076	100.28076
4.10000	0.20484	0.83932	0.51424	-0.17722	100.27771	100.27771
0.70000	0.20469	0.83969	0.51375	-0.17673	100.20142	100.20142
1.50000	0.20422	0.83987	0.51353	-0.17676	100.26550	100.26550
2.30000	0.20503	0.84039	0.51289	-0.17551	100.25330	100.25330
3.10000	0.20403	0.83941	0.51454	-0.17582	100.24109	100.24109
3.90000	0.20476	0.83941	0.51488	-0.17490	100.30518	100.30518
0.50000	0.20479	0.83914	0.51506	-0.17585	100.20142	100.20142
1.30000	0.20432	0.83975	0.51399	-0.17548	100.20142	100.20142
2.10000	0.20476	0.83938	0.51460	-0.17618	100.26550	100.26550
2.90000	0.20435	0.83947	0.51411	-0.17640	100.25330	100.25330
3.70000	0.20458	0.84027	0.51323	-0.17573	100.25330	100.25330
0.30000	0.20500	0.84011	0.51323	-0.17600	100.25330	100.25330
1.10000	0.20401	0.83978	0.51390	-0.17582	100.21667	100.21667
1.90000	0.20476	0.83996	0.51366	-0.17563	100.26550	100.26550
2.70000	0.20437	0.83984	0.51384	-0.17600	100.25330	100.25330
3.50000	0.20414	0.84033	0.51360	-0.17414	100.30518	100.30518
0.10000	0.20495	0.83981	0.51387	-0.17542	100.24109	100.24109
0.90000	0.20424	0.84033	0.51305	-0.17609	100.22888	100.22888
1.70000	0.20474	0.84021	0.51387	-0.17396	100.27771	100.27771
2.50000	0.20495	0.83993	0.51396	-0.17487	100.24109	100.24109
3.30000	0.20416	0.84057	0.51308	-0.17435	100.25330	100.25330
4.10000	0.20484	0.84088	0.51234	-0.17551	100.27771	100.27771
0.70000	0.20427	0.84115	0.51192	-0.17542	100.28076	100.28076
1.50000	0.20422	0.84002	0.51387	-0.17481	100.21667	100.21667
2.30000	0.20490	0.84063	0.51335	-0.17399	100.25330	100.25330
3.10000	0.20422	0.84039	0.51393	-0.17310	100.22888	100.22888
3.90000	0.20500	0.84054	0.51332	-0.17411	100.17700	100.17700
0.50000	0.20497	0.84109	0.51234	-0.17457	100.21362	100.21362
1.30000	0.20424	0.84042	0.51393	-0.17249	100.25330	100.25330
2.10000	0.20495	0.84097	0.51259	-0.17420	100.21362	100.21362
2.90000	0.20427	0.84078	0.51338	-0.17325	100.18921	100.18921
3.70000	0.20406	0.84054	0.51332	-0.17402	100.26855	100.26855
0.30000	0.20492	0.84075	0.51311	-0.17411	100.22888	100.22888
1.10000	0.20422	0.84051	0.51326	-0.17435	100.26550	100.26550
1.90000	0.20484	0.84051	0.51320	-0.17481	100.21362	100.21362
2.70000	0.20464	0.84149	0.51195	-0.17371	100.22888	100.22888
3.50000	0.20403	0.84124	0.51219	-0.17377	100.24109	100.24109
0.10000	0.20508	0.84106	0.51250	-0.17399	100.24109	100.24109
0.90000	0.20437	0.84127	0.51198	-0.17447	100.22888	100.22888
1.70000	0.20430	0.84185	0.51122	-0.17374	100.25330	100.25330
2.50000	0.20510	0.84136	0.51176	-0.17450	100.22888	100.22888
3.30000	0.20414	0.84188	0.51079	-0.17466	100.24109	100.24109
4.10000	0.20497	0.84152	0.51134	-0.17505	100.22888	100.22888
0.70000	0.20476	0.84216	0.51027	-0.17499	100.18921	100.18921
1.50000	0.20411	0.84188	0.51100	-0.17396	100.26855	100.26855
2.30000	0.20484	0.84255	0.50999	-0.17417	100.21362	100.21362
3.10000	0.20432	0.84277	0.50954	-0.17408	100.25330	100.25330
3.90000	0.20440	0.84222	0.51061	-0.17383	100.24109	100.24109
0.50000	0.20500	0.84191	0.51094	-0.17417	100.24109	100.24109
1.30000	0.20424	0.84222	0.51082	-0.17344	100.25330	100.25330
2.10000	0.20490	0.84216	0.51048	-0.17420	100.24109	100.24109
2.90000	0.20456	0.84222	0.51091	-0.17322	100.22888	100.22888
3.70000	0.20409	0.84191	0.51094	-0.17438	100.22888	100.22888
0.30000	0.20482	0.84268	0.51030	-0.17234	100.24109	100.24109
1.10000	0.20440	0.84243	0.51027	-0.17396	100.21667	100.21667
1.90000	0.20448	0.84243	0.51048	-0.17371	100.24109	100.24109
2.70000	0.20487	0.84304	0.50938	-0.17353	100.24109	100.24109
3.50000	0.20427	0.84259	0.51054	-0.17219	100.21667	100.21667
0.10000	0.20508	0.84274	0.51018	-0.17255	100.24109	100.24109
0.90000	0.20461	0.84283	0.50941	-0.17429	100.24109	100.24109
1.70000	0.20388	0.84356	0.50829	-0.17426	100.28076	100.28076
2.50000	0.20500	0.84344	0.50941	-0.17215	100.20142	100.20142
3.30000	0.20440	0.84371	0.50835	-0.17344	100.20142	100.20142
4.10000	0.20466	0.84353	0.50932	-0.17188	100.26550	100.26550
0.70000	0.20500	0.84368	0.50911	-0.17154	100.21362	100.21362
1.50000	0.20427	0.84402	0.50859	-0.17179	100.20447	100.20447
2.30000	0.20503	0.84484	0.50682	-0.17283	100.20142	100.20142
3.10000	0.20458	0.84411	0.50792	-0.17280	100.18921	100.18921
3.90000	0.20422	0.84338	0.50926	-0.17240	100.26550	100.26550
0.50000	0.20490	0.84350	0.50920	-0.17179	100.22888	100.22888
1.30000	0.20432	0.84402	0.50813	-0.17234	100.22888	100.22888
2.10000	0.20471	0.84457	0.50719	-0.17261	100.18921	100.18921
2.90000	0.20482	0.84442	0.50743	-0.17225	100.25330	100.25330
3.70000	0.20427	0.84402	0.50829	-0.17197	100.22888	100.22888
0.30000	0.20500	0.84417	0.50829	-0.17130	100.20142	100.20142
1.10000	0.20456	0.84429	0.50786	-0.17136	100.21667	100.21667
1.90000	0.20406	0.84426	0.50856	-0.16977	100.24109	100.24109
2.70000	0.20490	0.84509	0.50725	-0.17005	100.25330	100.25330
3.50000	0.20432	0.84387	0.50890	-0.17118	100.24109	100.24109
0.10000	0.20464	0.84402	0.50847	-0.17182	100.21667	100.21667
0.90000	0.20476	0.84490	0.50716	-0.17124	100.29297	100.29297
1.70000	0.20419	0.84405	0.50829	-0.17164	100.21667	100.21667
2.50000	0.20471	0.84497	0.50734	-0.16993	100.24109	100.24109
3.30000	0.20453	0.84478	0.50688	-0.17203	100.30518	100.30518
4.10000	0.20401	0.84555	0.50624	-0.17127	100.24109	100.24109
0.70000	0.20495	0.84527	0.50682	-0.17042	100.20142	100.20142
1.50000	0.20414	0.84503	0.50694	-0.17112	100.22888	100.22888
2.30000	0.20469	0.84494	0.50731	-0.17057	100.25330	100.25330
3.10000	0.20458	0.84555	0.50621	-0.17060	100.22888	100.22888
3.90000	0.20380	0.84533	0.50633	-0.17133	100.24109	100.24109
0.50000	0.20479	0.84457	0.50804	-0.17023	100.25330	100.25330
1.30000	0.20416	0.84542	0.50700	-0.16962	100.24109	100.24109
2.10000	0.20422	0.84484	0.50764	-0.17026	100.21667	100.21667
2.90000	0.20469	0.84616	0.50536	-0.17051	100.24109	100.24109
3.70000	0.20430	0.84555	0.50661	-0.16965	100.26550	100.26550
0.30000	0.20466	0.84548	0.50642	-0.17032	100.27771	100.27771
1.10000	0.20458	0.84539	0.50618	-0.17109	100.26550	100.26550
1.90000	0.20403	0.84530	0.50649	-0.17093	100.21667	100.21667
2.70000	0.20469	0.84567	0.50575	-0.17115	100.22888	100.22888
3.50000	0.20427	0.84640	0.50499	-0.16987	100.28076	100.28076
0.10000	0.20416	0.84524	0.50719	-0.16932	100.22888	100.22888
0.90000	0.20500	0.84573	0.50591	-0.17066	100.18921	100.18921
1.70000	0.20422	0.84625	0.50508	-0.17023	100.25330	100.25330
2.50000	0.20453	0.84619	0.50539	-0.17038	100.25330	100.25330
3.30000	0.20484	0.84671	0.50414	-0.17096	100.21362	100.21362
4.10000	0.20393	0.84652	0.50499	-0.16962	100.25330	100.25330
0.70000	0.20469	0.84661	0.50490	-0.16953	100.26550	100.26550
1.50000	0.20432	0.84606	0.50572	-0.16987	100.18921	100.18921
2.30000	0.20398	0.84674	0.50478	-0.16892	100.28076	100.28076
3.10000	0.20476	0.84719	0.50380	-0.16938	100.25330	100.25330
3.90000	0.20419	0.84667	0.50450	-0.17005	100.26550	100.26550
0.50000	0.20456	0.84667	0.50499	-0.16877	100.26550	100.26550
1.30000	0.20484	0.84552	0.50652	-0.16953	100.24109	100.24109
2.10000	0.20403	0.84680	0.50453	-0.16987	100.22888	100.22888
2.90000	0.20458	0.84680	0.50435	-0.16941	100.24109	100.24109
3.70000	0.20414	0.84643	0.50493	-0.16984	100.24109	100.24109
0.30000	0.20396	0.84707	0.50426	-0.16916	100.22888	100.22888
1.10000	0.20464	0.84741	0.50368	-0.16904	100.21667	100.21667
1.90000	0.20403	0.84683	0.50459	-0.16929	100.24109	100.24109
2.70000	0.20456	0.84732	0.50398	-0.16886	100.21667	100.21667
3.50000	0.20476	0.84744	0.50352	-0.16886	100.22888	100.22888
0.10000	0.20398	0.84631	0.50490	-0.17014	100.25330	100.25330
0.90000	0.20476	0.84738	0.50374	-0.16929	100.26550	100.26550
1.70000	0.20409	0.84701	0.50432	-0.16858	100.21667	100.21667
2.50000	0.20398	0.84707	0.50368	-0.17002	100.24109	100.24109
3.30000	0.20492	0.84661	0.50456	-0.17029	100.20142	100.20142
4.10000	0.20403	0.84667	0.50478	-0.16956	100.22888	100.22888
0.70000	0.20437	0.84741	0.50313	-0.16984	100.26550	100.26550
1.50000	0.20458	0.84747	0.50331	-0.17023	100.24109	100.24109
2.30000	0.20403	0.84695	0.50429	-0.16926	100.25330	100.25330
3.10000	0.20474	0.84771	0.50316	-0.16935	100.22888	100.22888
3.90000	0.20430	0.84707	0.50386	-0.16947	100.22888	100.22888
0.50000	0.20396	0.84790	0.50291	-0.16874	100.22888	100.22888
1.30000	0.20476	0.84783	0.50255	-0.17054	100.21667	100.21667
2.10000	0.20403	0.84845	0.50182	-0.16956	100.20447	100.20447
2.90000	0.20450	0.84835	0.50212	-0.16907	100.18921	100.18921
3.70000	0.20484	0.84805	0.50261	-0.16904	100.18921	100.18921
0.30000	0.20403	0.84802	0.50212	-0.17054	100.22888	100.22888
1.10000	0.20484	0.84771	0.50270	-0.17045	100.25330	100.25330
1.90000	0.20424	0.84771	0.50279	-0.17048	100.20447	100.20447
2.70000	0.20390	0.84777	0.50322	-0.16858	100.22888	100.22888
3.50000	0.20495	0.84756	0.50331	-0.16907	100.20142	100.20142
0.10000	0.20406	0.84866	0.50163	-0.16901	100.21667	100.21667
0.90000	0.20430	0.84756	0.50319	-0.16929	100.21667	100.21667
1.70000	0.20487	0.84838	0.50233	-0.16846	100.18921	100.18921
2.50000	0.20388	0.84845	0.50243	-0.16736	100.25330	100.25330
3.30000	0.20432	0.84899	0.50111	-0.16819	100.25330	100.25330
4.10000	0.20435	0.84826	0.50191	-0.16987	100.22888	100.22888
0.70000	0.20380	0.84918	0.50099	-0.16797	100.26855	100.26855
1.50000	0.20476	0.84771	0.50337	-0.16810	100.29297	100.29297
2.30000	0.20409	0.84878	0.50136	-0.16923	100.24109	100.24109
3.10000	0.20432	0.84869	0.50157	-0.16892	100.21667	100.21667
3.90000	0.20474	0.84896	0.50078	-0.16913	100.24109	100.24109
0.50000	0.20403	0.84948	0.50041	-0.16822	100.22888	100.22888
1.30000	0.20461	0.84780	0.50328	-0.16800	100.27771	100.27771
2.10000	0.20437	0.84829	0.50215	-0.16852	100.22888	100.22888
2.90000	0.20388	0.84872	0.50175	-0.16810	100.24109	100.24109
3.70000	0.20484	0.84826	0.50206	-0.16923	100.21362	100.21362
0.30000	0.20414	0.84884	0.50148	-0.16816	100.20447	100.20447
1.10000	0.20422	0.84869	0.50179	-0.16776	100.24109	100.24109
1.90000	0.20487	0.84884	0.50108	-0.16868	100.22888	100.22888
2.70000	0.20398	0.84787	0.50310	-0.16819	100.17700	100.17700
3.50000	0.20456	0.84866	0.50203	-0.16764	100.21667	100.21667
0.10000	0.20419	0.84808	0.50273	-0.16840	100.28076	100.28076
0.90000	0.20380	0.84933	0.50060	-0.16822	100.25330	100.25330
1.70000	0.20474	0.84829	0.50261	-0.16791	100.22888	100.22888
2.50000	0.20411	0.84857	0.50200	-0.16794	100.25330	100.25330
3.30000	0.20432	0.84927	0.50099	-0.16770	100.22888	100.22888
4.10000	0.20484	0.84896	0.50136	-0.16773	100.21362	100.21362
0.70000	0.20406	0.84930	0.50096	-0.16730	100.24109	100.24109
1.50000	0.20450	0.84964	0.50050	-0.16675	100.24109	100.24109
2.30000	0.20440	0.84896	0.50117	-0.16865	100.22888	100.22888
3.10000	0.20393	0.84927	0.50081	-0.16810	100.28076	100.28076
3.90000	0.20456	0.84942	0.50078	-0.16779	100.26550	100.26550
0.50000	0.20416	0.84933	0.50087	-0.16749	100.22888	100.22888
1.30000	0.20401	0.84964	0.50005	-0.16861	100.20447	100.20447
2.10000	0.20476	0.84936	0.50035	-0.16837	100.18921	100.18921
2.90000	0.20380	0.85049	0.49895	-0.16770	100.21667	100.21667
3.70000	0.20448	0.85022	0.49940	-0.16709	100.21667	100.21667
0.30000	0.20435	0.84985	0.49986	-0.16846	100.21667	100.21667
1.10000	0.20396	0.85006	0.49968	-0.16752	100.22888	100.22888
1.90000	0.20469	0.84997	0.49959	-0.16761	100.20142	100.20142
2.70000	0.20401	0.85040	0.49953	-0.16651	100.20447	100.20447
3.50000	0.20411	0.84936	0.50072	-0.16782	100.26855	100.26855
0.10000	0.20484	0.85043	0.49937	-0.16672	100.18921	100.18921
0.90000	0.20383	0.85067	0.49870	-0.16697	100.20447	100.20447
1.70000	0.20437	0.85034	0.49910	-0.16776	100.22888	100.22888
2.50000	0.20453	0.85052	0.49907	-0.16691	100.20142	100.20142
3.30000	0.20409	0.85165	0.49751	-0.16648	100.17700	100.17700
4.10000	0.20461	0.85073	0.49895	-0.16657	100.17700	100.17700
0.70000	0.20424	0.85064	0.49883	-0.16742	100.15259	100.15259
1.50000	0.20406	0.85147	0.49730	-0.16727	100.18921	100.18921
2.30000	0.20453	0.85119	0.49797	-0.16645	100.24109	100.24109
3.10000	0.20385	0.85119	0.49812	-0.16639	100.17700	100.17700
3.90000	0.20466	0.85144	0.49797	-0.16568	100.17700	100.17700
0.50000	0.20456	0.85168	0.49705	-0.16684	100.24109	100.24109
1.30000	0.20385	0.85131	0.49791	-0.16694	100.16479	100.16479
2.10000	0.20448	0.85070	0.49873	-0.16694	100.21667	100.21667
2.90000	0.20406	0.85208	0.49660	-0.16614	100.16479	100.16479
3.70000	0.20380	0.85244	0.49635	-0.16538	100.17700	100.17700
0.30000	0.20450	0.85229	0.49641	-0.16581	100.20142	100.20142
1.10000	0.20385	0.85235	0.49623	-0.16602	100.12512	100.12512
1.90000	0.20464	0.85165	0.49770	-0.16544	100.20142	100.20142
2.70000	0.20464	0.85195	0.49696	-0.16596	100.20142	100.20142
3.50000	0.20383	0.85269	0.49596	-0.16495	100.21667	100.21667
0.10000	0.20466	0.85223	0.49663	-0.16593	100.24109	100.24109
0.90000	0.20448	0.85223	0.49669	-0.16572	100.16479	100.16479
1.70000	0.20369	0.85275	0.49525	-0.16675	100.21667	100.21667
2.50000	0.20471	0.85168	0.49730	-0.16599	100.22888	100.22888
3.30000	0.20403	0.85278	0.49553	-0.16556	100.18921	100.18921
4.10000	0.20437	0.85134	0.49815	-0.16535	100.22888	100.22888
0.70000	0.20466	0.85147	0.49794	-0.16532	100.24109	100.24109
1.50000	0.20383	0.85141	0.49812	-0.16532	100.18921	100.18921
2.30000	0.20458	0.85189	0.49718	-0.16483	100.27771	100.27771
3.10000	0.20416	0.85260	0.49608	-0.16526	100.15259	100.15259
3.90000	0.20403	0.85257	0.49638	-0.16413	100.17700	100.17700
0.50000	0.20479	0.85281	0.49638	-0.16346	100.20142	100.20142
1.30000	0.20403	0.85217	0.49626	-0.16669	100.17700	100.17700
2.10000	0.20437	0.85156	0.49779	-0.16532	100.22888	100.22888
2.90000	0.20443	0.85305	0.49516	-0.16529	100.22888	100.22888
3.70000	0.20369	0.85275	0.49617	-0.16440	100.17700	100.17700
0.30000	0.20464	0.85272	0.49629	-0.16428	100.24109	100.24109
1.10000	0.20437	0.85257	0.49602	-0.16578	100.14038	100.14038
1.90000	0.20377	0.85266	0.49620	-0.16459	100.18921	100.18921
2.70000	0.20466	0.85302	0.49547	-0.16492	100.20142	100.20142
3.50000	0.20416	0.85232	0.49657	-0.16504	100.18921	100.18921
0.10000	0.20414	0.85290	0.49590	-0.16471	100.15259	100.15259
0.90000	0.20474	0.85278	0.49559	-0.16511	100.26550	100.26550
1.70000	0.20393	0.85351	0.49489	-0.16401	100.16479	100.16479
2.50000	0.20471	0.85351	0.49486	-0.16425	100.20142	100.20142
3.30000	0.20445	0.85372	0.49449	-0.16459	100.15259	100.15259
4.10000	0.20385	0.85314	0.49516	-0.16517	100.15259	100.15259
0.70000	0.20458	0.85388	0.49419	-0.16462	100.20142	100.20142
1.50000	0.20401	0.85391	0.49422	-0.16364	100.17700	100.17700
2.30000	0.20380	0.85385	0.49403	-0.16486	100.24109	100.24109
3.10000	0.20458	0.85327	0.49535	-0.16434	100.22888	100.22888
3.90000	0.20375	0.85421	0.49342	-0.16504	100.21667	100.21667
0.50000	0.20450	0.85360	0.49431	-0.16498	100.15259	100.15259
1.30000	0.20445	0.85366	0.49452	-0.16477	100.20142	100.20142
2.10000	0.20372	0.85394	0.49388	-0.16477	100.18921	100.18921
2.90000	0.20464	0.85394	0.49370	-0.16477	100.15259	100.15259
3.70000	0.20406	0.85372	0.49461	-0.16352	100.20447	100.20447
0.30000	0.20393	0.85372	0.49437	-0.16477	100.22888	100.22888
1.10000	0.20443	0.85443	0.49330	-0.16388	100.24109	100.24109
1.90000	0.20396	0.85449	0.49342	-0.16367	100.15259	100.15259
2.70000	0.20445	0.85385	0.49422	-0.16434	100.15259	100.15259
3.50000	0.20440	0.85430	0.49345	-0.16391	100.24109	100.24109
0.10000	0.20367	0.85415	0.49373	-0.16385	100.22888	100.22888
0.90000	0.20435	0.85507	0.49239	-0.16370	100.14038	100.14038
1.70000	0.20401	0.85488	0.49278	-0.16355	100.17700	100.17700
2.50000	0.20354	0.85485	0.49297	-0.16346	100.21667	100.21667
3.30000	0.20445	0.85421	0.49394	-0.16300	100.18921	100.18921
4.10000	0.20377	0.85488	0.49309	-0.16257	100.21667	100.21667
0.70000	0.20430	0.85446	0.49394	-0.16233	100.17700	100.17700
1.50000	0.20466	0.85479	0.49278	-0.16349	100.20142	100.20142
2.30000	0.20396	0.85455	0.49318	-0.16355	100.15259	100.15259
3.10000	0.20440	0.85434	0.49373	-0.16291	100.18921	100.18921
3.90000	0.20396	0.85498	0.49239	-0.16395	100.22888	100.22888
0.50000	0.20372	0.85537	0.49187	-0.16388	100.22888	100.22888
1.30000	0.20461	0.85510	0.49223	-0.16358	100.18921	100.18921
2.10000	0.20422	0.85446	0.49333	-0.16327	100.17700	100.17700
2.90000	0.20432	0.85449	0.49339	-0.16373	100.18921	100.18921
3.70000	0.20443	0.85418	0.49422	-0.16233	100.20142	100.20142
0.30000	0.20390	0.85458	0.49318	-0.16388	100.18921	100.18921
1.10000	0.20443	0.85562	0.49202	-0.16248	100.20142	100.20142
1.90000	0.20419	0.85534	0.49217	-0.16239	100.18921	100.18921
2.70000	0.20388	0.85595	0.49116	-0.16224	100.18921	100.18921
3.50000	0.20458	0.85513	0.49263	-0.16263	100.15259	100.15259
0.10000	0.20406	0.85614	0.49110	-0.16233	100.12512	100.12512
0.90000	0.20409	0.85580	0.49132	-0.16245	100.21667	100.21667
1.70000	0.20479	0.85537	0.49199	-0.16318	100.15259	100.15259
2.50000	0.20403	0.85556	0.49171	-0.16309	100.20447	100.20447
3.30000	0.20435	0.85611	0.49034	-0.16361	100.20142	100.20142
4.10000	0.20458	0.85559	0.49196	-0.16178	100.15259	100.15259
0.70000	0.20377	0.85583	0.49153	-0.16202	100.17700	100.17700
1.50000	0.20469	0.85562	0.49196	-0.16172	100.13733	100.13733
2.30000	0.20409	0.85614	0.49098	-0.16285	100.11292	100.11292
3.10000	0.20406	0.85620	0.49083	-0.16218	100.15259	100.15259
3.90000	0.20482	0.85644	0.49065	-0.16141	100.18921	100.18921
0.50000	0.20416	0.85614	0.49071	-0.16251	100.15259	100.15259
1.30000	0.20456	0.85595	0.49132	-0.16263	100.20142	100.20142
2.10000	0.20445	0.85696	0.48946	-0.16251	100.18921	100.18921
2.90000	0.20411	0.85647	0.49019	-0.16251	100.20447	100.20447
3.70000	0.20456	0.85623	0.49077	-0.16169	100.20142	100.20142
0.30000	0.20414	0.85647	0.49034	-0.16233	100.17700	100.17700
1.10000	0.20396	0.85601	0.49132	-0.16184	100.20447	100.20447
1.90000	0.20495	0.85583	0.49153	-0.16184	100.16479	100.16479
2.70000	0.20411	0.85580	0.49110	-0.16337	100.20447	100.20447
3.50000	0.20458	0.85659	0.48988	-0.16291	100.22888	100.22888
0.10000	0.20476	0.85650	0.49022	-0.16178	100.17700	100.17700
0.90000	0.20385	0.85693	0.48991	-0.16102	100.21667	100.21667
1.70000	0.20476	0.85684	0.48970	-0.16196	100.21667	100.21667
2.50000	0.20414	0.85705	0.48927	-0.16282	100.11292	100.11292
3.30000	0.20393	0.85632	0.49071	-0.16160	100.18921	100.18921
4.10000	0.20474	0.85632	0.49120	-0.16056	100.18921	100.18921
