second,Volt,Volt
-8.2000E-03,-462.5000E-03,-377.5000E-03
-8.0000E-03,-400.0000E-03,-383.7500E-03
-7.8000E-03,-275.0000E-03,-371.2500E-03
-7.6000E-03,-337.5000E-03,-377.5000E-03
-7.4000E-03,-275.0000E-03,-371.2500E-03
-7.2000E-03,-212.5000E-03,-365.0000E-03
-7.0000E-03,-212.5000E-03,-365.0000E-03
-6.8000E-03,-150.0000E-03,-358.7500E-03
-6.6000E-03,-25.0000E-03,-352.5000E-03
-6.4000E-03,+37.5000E-03,-358.7500E-03
-6.2000E-03,+100.0000E-03,-346.2500E-03
-6.0000E-03,+37.5000E-03,-340.0000E-03
-5.8000E-03,+100.0000E-03,-333.7500E-03
-5.6000E-03,+162.5000E-03,-333.7500E-03
-5.4000E-03,+225.0000E-03,-333.7500E-03
-5.2000E-03,+287.5000E-03,-327.5000E-03
-5.0000E-03,+225.0000E-03,-321.2500E-03
-4.8000E-03,+287.5000E-03,-321.2500E-03
-4.6000E-03,+412.5000E-03,-315.0000E-03
-4.4000E-03,+412.5000E-03,-308.7500E-03
-4.2000E-03,+475.0000E-03,-302.5000E-03
-4.0000E-03,+537.5000E-03,-302.5000E-03
-3.8000E-03,+537.5000E-03,-290.0000E-03
-3.6000E-03,+600.0000E-03,-290.0000E-03
-3.4000E-03,+725.0000E-03,-283.7500E-03
-3.2000E-03,+662.5000E-03,-277.5000E-03
-3.0000E-03,+725.0000E-03,-271.2500E-03
-2.8000E-03,+850.0000E-03,-265.0000E-03
-2.6000E-03,+912.5000E-03,-258.7500E-03
-2.4000E-03,+912.5000E-03,-252.5000E-03
-2.2000E-03,+912.5000E-03,-246.2500E-03
-2.0000E-03,+1.0375000E+00,-240.0000E-03
-1.8000E-03,+1.1000000E+00,-233.7500E-03
-1.6000E-03,+1.0375000E+00,-227.5000E-03
-1.4000E-03,+1.1625000E+00,-227.5000E-03
-1.2000E-03,+1.2250000E+00,-215.0000E-03
-1.0000E-03,+1.2875000E+00,-208.7500E-03
-800.0E-06,+1.2875000E+00,-208.7500E-03
-600.0E-06,+1.4125000E+00,-196.2500E-03
-400.0E-06,+1.4750000E+00,-190.0000E-03
-200.0E-06,+1.4125000E+00,-190.0000E-03
+0.0E+00,+1.5375000E+00,-177.5000E-03
+200.0E-06,+1.5375000E+00,-177.5000E-03
+400.0E-06,+1.5375000E+00,-171.2500E-03
+600.0E-06,+1.6000000E+00,-158.7500E-03
+800.0E-06,+1.6000000E+00,-158.7500E-03
