Start Date: 5/18/2022
Start Time: 10:49:7
Test system information: GeneralPhotonics,PSY-201,V1.3-20141120, 155000000131
SOP sampling rate: 10000.0000sps
Integration time: 1.0000us
Scrambler DOP Average Number: 1 
Wavelength: 1550nm 
Time Interval(ms): 10.0000
Calibration matrix: DEFAULT MATRIX
Total sampling numbers: 1000

--Time(ms)--S0(mW)--S1--S2--S3--DOP(%)--Average DOP(%)--
3.70000	0.02043	0.76623	-0.57207	-0.29347	99.49951	99.49951
1.10000	0.02051	0.76620	-0.57207	-0.29322	99.53308	99.53308
2.70000	0.02049	0.76611	-0.57195	-0.29353	99.56360	99.56360
0.10000	0.02050	0.76669	-0.57155	-0.29289	99.53308	99.53308
1.70000	0.02064	0.76678	-0.57152	-0.29289	99.48730	99.48730
3.30000	0.02064	0.76672	-0.57170	-0.29237	99.40796	99.40796
0.70000	0.02067	0.76656	-0.57189	-0.29234	99.43848	99.43848
2.30000	0.02068	0.76623	-0.57204	-0.29270	99.44153	99.44153
3.90000	0.02076	0.76650	-0.57164	-0.29279	99.50562	99.50562
1.30000	0.02071	0.76644	-0.57164	-0.29340	99.52087	99.52087
2.90000	0.02072	0.76598	-0.57195	-0.29359	99.50562	99.50562
0.30000	0.02073	0.76641	-0.57158	-0.29316	99.47510	99.47510
1.90000	0.02072	0.76653	-0.57179	-0.29276	99.45679	99.45679
3.50000	0.02065	0.76659	-0.57140	-0.29340	99.52087	99.52087
0.90000	0.02071	0.76699	-0.57097	-0.29325	99.49036	99.49036
2.50000	0.02070	0.76666	-0.57173	-0.29270	99.45679	99.45679
4.10000	0.02073	0.76641	-0.57176	-0.29334	99.52087	99.52087
1.50000	0.02068	0.76653	-0.57140	-0.29319	99.56665	99.56665
3.10000	0.02079	0.76662	-0.57128	-0.29319	99.52393	99.52393
0.50000	0.02073	0.76647	-0.57198	-0.29218	99.49036	99.49036
2.10000	0.02084	0.76662	-0.57134	-0.29337	99.52393	99.52393
3.70000	0.02082	0.76653	-0.57161	-0.29310	99.49036	99.49036
1.10000	0.02090	0.76632	-0.57176	-0.29340	99.50867	99.50867
2.70000	0.02091	0.76644	-0.57183	-0.29289	99.50867	99.50867
0.10000	0.02097	0.76614	-0.57207	-0.29292	99.51172	99.51172
1.70000	0.02094	0.76669	-0.57179	-0.29258	99.49341	99.49341
3.30000	0.02101	0.76647	-0.57149	-0.29322	99.54224	99.54224
0.70000	0.02100	0.76641	-0.57152	-0.29350	99.46594	99.46594
2.30000	0.02098	0.76711	-0.57070	-0.29319	99.43237	99.43237
3.90000	0.02105	0.76659	-0.57128	-0.29337	99.48120	99.48120
1.30000	0.02117	0.76629	-0.57170	-0.29353	99.49951	99.49951
2.90000	0.02113	0.76669	-0.57097	-0.29377	99.53003	99.53003
0.30000	0.02120	0.76662	-0.57118	-0.29408	99.53308	99.53308
1.90000	0.02128	0.76690	-0.57073	-0.29374	99.53308	99.53308
3.50000	0.02134	0.76641	-0.57118	-0.29402	99.56665	99.56665
0.90000	0.02137	0.76626	-0.57173	-0.29325	99.55139	99.55139
2.50000	0.02141	0.76681	-0.57097	-0.29368	99.53613	99.53613
4.10000	0.02152	0.76650	-0.57146	-0.29322	99.55444	99.55444
1.50000	0.02157	0.76672	-0.57143	-0.29328	99.55444	99.55444
3.10000	0.02164	0.76601	-0.57216	-0.29328	99.61853	99.61853
0.50000	0.02169	0.76666	-0.57128	-0.29340	99.51172	99.51172
2.10000	0.02182	0.76647	-0.57164	-0.29334	99.49951	99.49951
3.70000	0.02183	0.76687	-0.57091	-0.29350	99.51477	99.51477
1.10000	0.02190	0.76669	-0.57125	-0.29325	99.54529	99.54529
2.70000	0.02190	0.76669	-0.57115	-0.29334	99.51782	99.51782
0.10000	0.02202	0.76675	-0.57097	-0.29395	99.50562	99.50562
1.70000	0.02203	0.76666	-0.57146	-0.29298	99.52087	99.52087
3.30000	0.02205	0.76617	-0.57204	-0.29307	99.54834	99.54834
0.70000	0.02207	0.76669	-0.57140	-0.29289	99.56665	99.56665
2.30000	0.02219	0.76672	-0.57149	-0.29307	99.52393	99.52393
3.90000	0.02203	0.76678	-0.57170	-0.29246	99.54834	99.54834
1.30000	0.02215	0.76705	-0.57073	-0.29340	99.56665	99.56665
2.90000	0.02214	0.76678	-0.57128	-0.29307	99.52087	99.52087
0.30000	0.02212	0.76699	-0.57073	-0.29347	99.50562	99.50562
1.90000	0.02201	0.76717	-0.57094	-0.29261	99.50562	99.50562
3.50000	0.02209	0.76693	-0.57109	-0.29292	99.56665	99.56665
0.90000	0.02205	0.76727	-0.57064	-0.29301	99.52087	99.52087
2.50000	0.02203	0.76659	-0.57149	-0.29301	99.57886	99.57886
4.10000	0.02210	0.76644	-0.57170	-0.29286	99.50562	99.50562
1.50000	0.02220	0.76736	-0.57070	-0.29295	99.50867	99.50867
3.10000	0.02217	0.76696	-0.57100	-0.29313	99.55139	99.55139
0.50000	0.02225	0.76705	-0.57100	-0.29307	99.50867	99.50867
2.10000	0.02236	0.76705	-0.57076	-0.29313	99.48120	99.48120
3.70000	0.02234	0.76693	-0.57082	-0.29337	99.51172	99.51172
1.10000	0.02232	0.76681	-0.57118	-0.29322	99.48120	99.48120
2.70000	0.02241	0.76662	-0.57128	-0.29362	99.52698	99.52698
0.10000	0.02241	0.76678	-0.57085	-0.29389	99.49951	99.49951
1.70000	0.02240	0.76647	-0.57164	-0.29313	99.55750	99.55750
3.30000	0.02245	0.76659	-0.57134	-0.29350	99.48425	99.48425
0.70000	0.02247	0.76724	-0.57103	-0.29221	99.46899	99.46899
2.30000	0.02251	0.76678	-0.57106	-0.29350	99.49951	99.49951
3.90000	0.02258	0.76641	-0.57176	-0.29295	99.45679	99.45679
1.30000	0.02259	0.76605	-0.57210	-0.29328	99.47205	99.47205
2.90000	0.02256	0.76656	-0.57143	-0.29350	99.48730	99.48730
0.30000	0.02266	0.76681	-0.57088	-0.29359	99.49036	99.49036
1.90000	0.02264	0.76699	-0.57115	-0.29292	99.44458	99.44458
3.50000	0.02259	0.76626	-0.57192	-0.29347	99.47205	99.47205
0.90000	0.02258	0.76611	-0.57228	-0.29276	99.50256	99.50256
2.50000	0.02266	0.76687	-0.57097	-0.29347	99.50256	99.50256
4.10000	0.02253	0.76684	-0.57143	-0.29276	99.56055	99.56055
1.50000	0.02254	0.76650	-0.57176	-0.29295	99.51477	99.51477
3.10000	0.02258	0.76678	-0.57152	-0.29283	99.50256	99.50256
0.50000	0.02254	0.76675	-0.57128	-0.29316	99.45679	99.45679
2.10000	0.02248	0.76681	-0.57152	-0.29270	99.45679	99.45679
3.70000	0.02262	0.76687	-0.57109	-0.29328	99.44458	99.44458
1.10000	0.02257	0.76638	-0.57131	-0.29395	99.51782	99.51782
2.70000	0.02258	0.76656	-0.57146	-0.29316	99.50256	99.50256
